epoch	loss	probs	lr
17	0.8008212876443418	0.9158379621739421	0.001
18	0.7951664746311532	0.9182793760912471	0.001
19	0.7893563512230166	0.9209590797790282	0.001
20	0.7831910091537092	0.9237938669804082	0.001
21	0.7787093975972972	0.9257195009251165	0.001
22	0.7733735206777594	0.9281620280173051	0.001
23	0.7693502525051024	0.9300385478124769	0.001
24	0.765453535522204	0.9317892411119579	0.001
25	0.7610680089499571	0.9337479069045028	0.001
26	0.7575934950460332	0.9353541865004068	0.001
27	0.7541895271075557	0.9369560821074234	0.001
28	0.7510437370624545	0.938334251147137	0.001
29	0.7474421924157052	0.9398387540421338	0.001
0	0.9955357288449539	0.8361365417587943	0.001
1	0.9023688463349416	0.8739887660108699	0.001
2	0.8606832609069573	0.8911664183018327	0.001
3	0.8380098665625321	0.901467023677931	0.001
4	0.8197260664534692	0.9098920982581964	0.001
5	0.8048637489786625	0.9161892359198066	0.001
6	0.7926929370285757	0.9218365293600046	0.001
7	0.7832012394240483	0.9253589944537594	0.001
8	0.7752578887159823	0.9287943343407269	0.001
9	0.7687302368292537	0.9316623035721828	0.001
10	0.7635758544721527	0.9339703595545625	0.001
11	0.7584219750962726	0.9360338734440338	0.001
12	0.7541979901958814	0.9378140327190678	0.001
13	0.7505915363482596	0.939394673099569	0.001
14	0.7472660621007283	0.9409357070253714	0.001
15	0.7438269007584283	0.9423883832035673	0.001
16	0.7411553685674577	0.9434412812240165	0.001
17	0.7392438817586993	0.9442667359111977	0.001
18	0.7371898407600607	0.94519848690018	0.001
19	0.7350052086954908	0.9462742314939363	0.001
20	0.7334196868867542	0.9469814944415806	0.001
21	0.7318880330179864	0.9475228539718472	0.001
22	0.7302062238731694	0.9481973524840465	0.001
23	0.7287310005804212	0.9489079878242471	0.001
24	0.7272345513259809	0.9495381246422239	0.001
25	0.7259515346213136	0.9500315747190016	0.001
26	0.7244209422188559	0.9505928463045729	0.001
27	0.723500461974557	0.9509634699267118	0.001
28	0.7223822040516967	0.9515311746021584	0.001
29	0.7211954524685887	0.9519517755132677	0.001
0	1.0578652431927815	0.8111062001996707	0.001
1	0.9693044769949246	0.8472464533976323	0.001
2	0.9304686518118995	0.8630916054693528	0.001
3	0.9063217535692175	0.8718816194046347	0.001
4	0.8842488212906635	0.8817780397716581	0.001
5	0.869351186952031	0.8890042441393633	0.001
6	0.8582834710375986	0.8934265165131327	0.001
7	0.8506663677528732	0.8967536699239145	0.001
8	0.8409403418080863	0.9006883595514106	0.001
9	0.83225627875081	0.9041645685008153	0.001
10	0.8238557572360315	0.907902896853477	0.001
11	0.8150009154141052	0.9114052535570347	0.001
12	0.8060722486010202	0.9152273079488039	0.001
13	0.8001694879339502	0.9178104954988845	0.001
14	0.7926879483801096	0.9209803721138851	0.001
15	0.7855672608732869	0.9240231964872291	0.001
16	0.7783359817817639	0.9271744266129673	0.001
17	0.7738660881419118	0.9291110126345612	0.001
18	0.7691293574010185	0.9313412839559498	0.001
19	0.7635472810330168	0.9336647223160057	0.001
20	0.7617473103898323	0.9344669148829611	0.001
21	0.757129910247145	0.9364594419399523	0.001
22	0.7528613518556783	0.9382544239178572	0.001
23	0.7488172246796274	0.9400364581450485	0.001
24	0.7448383820612814	0.9417104400007218	0.001
25	0.7424658248033976	0.9427562174496779	0.001
26	0.7401328582929297	0.9437966587401196	0.001
27	0.7372533692133859	0.9450613316851665	0.001
28	0.7342046064224672	0.9463750578280706	0.001
29	0.7313397150480274	0.9476047581444544	0.001
0	0.9881265785718829	0.8312813994798018	0.001
1	0.9134240396745464	0.866144764840294	0.001
2	0.876207361001013	0.8838402725666092	0.001
3	0.8542251495422477	0.8935176908892671	0.001
4	0.8380450072374986	0.9006763723847779	0.001
5	0.8298664080406923	0.9039356920848857	0.001
6	0.8199419592549234	0.908230715442992	0.001
7	0.8107818815413226	0.9116295459318347	0.001
8	0.8029496185760355	0.9146995171089589	0.001
9	0.7961822007140965	0.9176949874570333	0.001
10	0.789533433364463	0.9205330150536193	0.001
11	0.78307571256974	0.9233963976200792	0.001
12	0.7755316764460755	0.9264749200898084	0.001
13	0.7686010595717138	0.9296298924417163	0.001
14	0.762642224228238	0.932616386224157	0.001
15	0.7580108055314098	0.9345038147266819	0.001
16	0.7524802031421836	0.9368867295629838	0.001
17	0.7483951661373324	0.9387594478512606	0.001
18	0.7433868920588513	0.9410310634514731	0.001
19	0.7401508183136505	0.942428488566159	0.001
20	0.7361900977534833	0.9441437555880068	0.001
21	0.7337403345644278	0.9452527279470307	0.001
22	0.7300533397921734	0.9469751505049856	0.001
23	0.7274176276551112	0.9481920745539026	0.001
24	0.7246541913741611	0.9495047358713001	0.001
25	0.7218156404386435	0.9506903155040531	0.001
26	0.7188550932202405	0.9519939431014525	0.001
27	0.7164032740131031	0.9530175613317995	0.001
28	0.7138440756951567	0.95411800862168	0.001
29	0.7112735188841202	0.9552295457616783	0.001
0	1.0692571804622295	0.7951889753032843	0.001
1	0.976134908091219	0.8386413444972409	0.001
2	0.9327594383084095	0.8571686596450411	0.001
3	0.9057946227915546	0.8687746812024882	0.001
4	0.8929838909695186	0.8734672843792278	0.001
5	0.8783880693255722	0.879710893865694	0.001
6	0.869784499454463	0.8839008449008074	0.001
7	0.8602272295079392	0.8880689421890622	0.001
8	0.8517771150678757	0.8922867337279301	0.001
9	0.8438911402318144	0.8956488598968081	0.001
10	0.8368609332134294	0.8988257136706524	0.001
11	0.8283054903149605	0.9027778794779885	0.001
12	0.82084561010764	0.9060217635642964	0.001
13	0.8134053645201915	0.9094505009719127	0.001
14	0.8062332881238177	0.9127336589268864	0.001
15	0.800603403415473	0.9152073062994938	0.001
16	0.7945755363618844	0.9178989266103014	0.001
17	0.7895149357389566	0.9203311760379586	0.001
18	0.7844883160351211	0.9224231933536404	0.001
19	0.7798108683580561	0.9247377866213186	0.001
20	0.7755791345129124	0.926575358380749	0.001
21	0.771748742438744	0.9283639964240933	0.001
22	0.7683110841828763	0.9300065386346343	0.001
23	0.7648567431164014	0.9316495200538677	0.001
24	0.7619457410716022	0.9331584222823227	0.001
25	0.7598496761905001	0.9340887982658106	0.001
26	0.7569761377759456	0.9353417514599438	0.001
27	0.7547066892620636	0.9364642405525391	0.001
28	0.7523195139261065	0.9374127722444632	0.001
29	0.7500917804622074	0.9384500203818237	0.001
0	1.0492482478754508	0.811559159366578	0.001
1	0.9853569914639922	0.8360973672236803	0.001
2	0.9442520803532246	0.8557209601571111	0.001
3	0.914084334524802	0.8676723287358803	0.001
4	0.8925712849809716	0.876724453200948	0.001
5	0.8762837442503486	0.883776001078889	0.001
6	0.8629663439259363	0.8892403404682676	0.001
7	0.8512998499323667	0.8945737684560563	0.001
8	0.8408861931672917	0.8991698502258934	0.001
9	0.8328614246351114	0.9025841021939263	0.001
10	0.8248536616521683	0.9060960193596749	0.001
11	0.8179727845498729	0.9090897360871287	0.001
12	0.8130448084041008	0.9117695300666494	0.001
13	0.8078180639546152	0.9137452893306555	0.001
14	0.8026415097281105	0.9160806244416146	0.001
15	0.7956574258968775	0.9191877420682827	0.001
16	0.7897838842883338	0.9216100917615312	0.001
17	0.7842495496254511	0.924065761701362	0.001
18	0.779286111013942	0.9262761655216618	0.001
19	0.7751825287938118	0.9279683057817153	0.001
20	0.7707670530051088	0.9298457210075111	0.001
21	0.7663889492156086	0.9316768920118383	0.001
22	0.7621935794860507	0.9333307534006432	0.001
23	0.7587650628737937	0.9348731999879056	0.001
24	0.7548849115038165	0.9366491260676804	0.001
25	0.7512250959742539	0.9381102029191113	0.001
26	0.7480389997463175	0.9395598509539983	0.001
27	0.7454728555240339	0.9407306248108428	0.001
28	0.742490122211561	0.9419409461121102	0.001
29	0.7393524392332643	0.9434142926299305	0.001
0	1.0888696053485178	0.7962111942663094	0.001
1	1.013011823200809	0.8241306747565615	0.001
2	0.9724766941474098	0.8432631720378609	0.001
3	0.9473956180205617	0.8532092556395988	0.001
4	0.9312128932982529	0.8604635658196217	0.001
5	0.921941804556443	0.8639088299942552	0.001
6	0.9123917252023868	0.8677652816940995	0.001
7	0.9038416840174656	0.870917952170721	0.001
8	0.8942238488071048	0.8752296424642951	0.001
9	0.8865144985018617	0.8779561114820792	0.001
10	0.8759789715889092	0.8822780496393011	0.001
11	0.8635095315430449	0.8879879801397393	0.001
12	0.8511920070781229	0.8932468081943634	0.001
13	0.8409399514635962	0.8978389832959803	0.001
14	0.831242032495805	0.9019761787846504	0.001
15	0.822843937155033	0.9057544580096176	0.001
16	0.8148712865901553	0.9091659343095496	0.001
17	0.8075813100333864	0.9124275538630711	0.001
18	0.8015372331505872	0.9151896503150772	0.001
19	0.7955929931890161	0.917877904310282	0.001
20	0.7900535752383274	0.9202592382637212	0.001
21	0.7855692556793825	0.9222623351303351	0.001
22	0.7808272347146258	0.9244239977530516	0.001
23	0.7765751397800157	0.9263282053474987	0.001
24	0.7726003922329048	0.9281351160416331	0.001
25	0.7691950908026499	0.9296232740977173	0.001
26	0.765295113981445	0.9313863650396126	0.001
27	0.7618474788263407	0.9328664876686079	0.001
28	0.758258098456526	0.9344898717907554	0.001
29	0.7553168476554396	0.9358397380083748	0.001
0	1.0461398696652349	0.8090420457983264	0.001
1	0.9707619773291554	0.8403365552579801	0.001
2	0.930070326427104	0.8595570522989427	0.001
3	0.9041520104661507	0.8697755687286199	0.001
4	0.8829770786774591	0.8800019304987062	0.001
5	0.8702769718021927	0.8851752921758744	0.001
6	0.856417416599748	0.891086200578931	0.001
7	0.8471909268841225	0.8950667047747676	0.001
8	0.8391160522306109	0.8982688533072507	0.001
9	0.8309438294697302	0.9019157026561431	0.001
10	0.8224374233862166	0.9058364501018542	0.001
11	0.8155793240599476	0.9086996815545365	0.001
12	0.8073737362125757	0.9122314479732095	0.001
13	0.7994905388372903	0.9156356755889494	0.001
14	0.7952125592758824	0.9177728928020787	0.001
15	0.7884621863383703	0.9205935371489568	0.001
16	0.781651132301527	0.9236604900067261	0.001
17	0.7750088952880655	0.9265619144487052	0.001
18	0.7696380138169656	0.9289240881227686	0.001
19	0.7642756173647747	0.9312990964617136	0.001
20	0.75938264056838	0.9334206024408634	0.001
21	0.7544460497231512	0.9355788715271471	0.001
22	0.7510943303883787	0.9370920961237243	0.001
23	0.7483627035030017	0.9383046113224844	0.001
24	0.7449767799575094	0.9397780881088632	0.001
25	0.741038704308061	0.9414526193074945	0.001
26	0.7377868857591446	0.942884505258323	0.001
27	0.7345773954575896	0.9442623355194959	0.001
28	0.7314880548874694	0.9456960963408436	0.001
29	0.7287838913822009	0.9468736334528536	0.001
0	1.0146200599756883	0.8312760718128224	0.001
1	0.9373513882487549	0.8608434175580276	0.001
2	0.9033970740689721	0.8732962190899001	0.001
3	0.8809896523393498	0.8820794235548207	0.001
4	0.8650672074117809	0.8893567686253879	0.001
5	0.8518562933787163	0.8948377546096713	0.001
6	0.8400520626083292	0.8992547237326003	0.001
7	0.8323390359358157	0.9022396283098761	0.001
8	0.8232289377168877	0.9061322245161356	0.001
9	0.8152187863625393	0.909315249725327	0.001
10	0.809141383508551	0.9118193533417194	0.001
11	0.802022924476234	0.9148084455924125	0.001
12	0.796102835379924	0.9172354400300466	0.001
13	0.7896140612534996	0.9201532656576438	0.001
14	0.7833534464626115	0.9228401462339985	0.001
15	0.778428363724771	0.9249885008800678	0.001
16	0.7736142748141935	0.9272427293030601	0.001
17	0.7693165650073317	0.9290832287031958	0.001
18	0.7665582695106801	0.9305095222687442	0.001
19	0.762846557409961	0.9320956813470688	0.001
20	0.759017221102031	0.9337710818478481	0.001
21	0.7558607017788974	0.9351915589591213	0.001
22	0.7533440030851083	0.9363011842806293	0.001
23	0.7502865148756479	0.9376314399580572	0.001
24	0.7472785104618171	0.9390208865756198	0.001
25	0.745044238862406	0.9400405802186051	0.001
26	0.7431407595087988	0.9409194818684108	0.001
27	0.7414336401519733	0.9416814975379839	0.001
28	0.739462469430061	0.9425349872421532	0.001
29	0.737178076435659	0.9435377222628997	0.001
0	1.026617997050903	0.8259601306382547	0.001
1	0.9649221084896147	0.8467364488314316	0.001
2	0.9339961913994969	0.8584466859865579	0.001
3	0.9162299661593116	0.8653704005346629	0.001
4	0.9034211550351869	0.8715954503054137	0.001
5	0.8924859928961245	0.8765592498733744	0.001
6	0.884383265439181	0.8798186650057134	0.001
7	0.8749517384202369	0.8832724310645901	0.001
8	0.8647946817269597	0.8875153728095395	0.001
9	0.8541944425031929	0.8920014309354243	0.001
10	0.8427849705074398	0.8967869220476105	0.001
11	0.8324466247581241	0.9013907579119624	0.001
12	0.8233472121194236	0.9053259964240956	0.001
13	0.8140555439526553	0.9095873485859084	0.001
14	0.8085764825652918	0.9119687553964851	0.001
15	0.8022895430460804	0.9147498415037507	0.001
16	0.7962664893871761	0.9175118705094841	0.001
17	0.7908369706119006	0.9198086486285403	0.001
18	0.7861484320377634	0.9220065004627858	0.001
19	0.7811746040310884	0.9243249807593659	0.001
20	0.7764282203032415	0.9263022261578199	0.001
21	0.7722336123335547	0.9282561851076666	0.001
22	0.768403397014104	0.9299381298935542	0.001
23	0.7653158899647584	0.9312473370014837	0.001
24	0.7618551090838378	0.932906798645468	0.001
25	0.7586769424928237	0.9342722629860263	0.001
26	0.7552679712176209	0.9357271674199048	0.001
27	0.7523751205245625	0.9371121484754562	0.001
28	0.7495350767421535	0.9383313985684897	0.001
29	0.7475584226980523	0.9392899014602619	0.001
0	1.016238250571829	0.8281661068219595	0.001
1	0.942996465171557	0.8579280057564919	0.001
2	0.90034937395333	0.8755777325860783	0.001
3	0.8741312922591372	0.8858472996347927	0.001
4	0.8583290592376432	0.891831596712992	0.001
5	0.8448662587501019	0.8976062924596312	0.001
6	0.8322649242082055	0.903035273514881	0.001
7	0.821879126478971	0.9071796952404197	0.001
8	0.8143205719565138	0.9108122296901564	0.001
9	0.8079854010609148	0.9133920496455128	0.001
10	0.8006933277022765	0.916581715902404	0.001
11	0.7939953846995282	0.9194978770505579	0.001
12	0.7880928165269306	0.9217488346417239	0.001
13	0.7819325417655207	0.9244750746857405	0.001
14	0.7764359712600708	0.9269082919509506	0.001
15	0.7714401796035507	0.9289491123910704	0.001
16	0.769853268117303	0.9295819618650342	0.001
17	0.7651994998041899	0.9316106073185159	0.001
18	0.760853406662573	0.9334154069862542	0.001
19	0.756813913398456	0.9352451689657152	0.001
20	0.7526763208318927	0.9371682716583635	0.001
21	0.7494358356359484	0.938476222110592	0.001
22	0.7456352357715066	0.9400788402941399	0.001
23	0.7417865593198667	0.941750030964613	0.001
24	0.7388179218213176	0.9430116916320485	0.001
25	0.73551091601669	0.9444496714828878	0.001
26	0.7326826635991925	0.9456975445983461	0.001
27	0.7299406530347954	0.9469016441188858	0.001
28	0.7271030229799701	0.9480731817511804	0.001
29	0.7244912073299263	0.9492044781670875	0.001
0	1.0163424430424686	0.8298858180256088	0.001
1	0.9454852570369454	0.8576726347902895	0.001
2	0.918035078697254	0.868697767816677	0.001
3	0.8984440201073113	0.8754122145859997	0.001
4	0.8800963385426319	0.8830164483019725	0.001
5	0.8672251426751544	0.8883394565632718	0.001
6	0.8564329552571037	0.8925443202213037	0.001
7	0.8454446067811603	0.8972995902262049	0.001
8	0.837831712877469	0.9001387827737481	0.001
9	0.8289914618656425	0.9034137512812961	0.001
10	0.8185824803092039	0.9081002441473969	0.001
11	0.8091566533956914	0.9120576037013572	0.001
12	0.801176432631509	0.9153908161574885	0.001
13	0.79696609920303	0.9172496328379912	0.001
14	0.7895301284464735	0.9204675265698853	0.001
15	0.7827374752649526	0.9234456359867219	0.001
16	0.7768572346988302	0.9261570761286242	0.001
17	0.7724678275412915	0.9281311591011598	0.001
18	0.7675194595713104	0.9302801555375622	0.001
19	0.7642650614671139	0.9316831199037288	0.001
20	0.7596604105442681	0.933691584932313	0.001
21	0.7552382346388309	0.9356208800097372	0.001
22	0.7509931484289765	0.9374503885828233	0.001
23	0.7470780479977477	0.9391109379030932	0.001
24	0.7434655866907051	0.9406707831089979	0.001
25	0.7398486970702981	0.9422169421187384	0.001
26	0.7365639019815415	0.9436806576153843	0.001
27	0.7334373577171833	0.9450563440453689	0.001
28	0.7303970875656134	0.9463022645853749	0.001
29	0.7274033337831497	0.9476863374132567	0.001
0	1.0786983798513758	0.7931865787259038	0.001
1	0.9993680009106898	0.8309861456328723	0.001
2	0.9570684675416798	0.8481229509714354	0.001
3	0.9283779415210294	0.8593755177574455	0.001
4	0.9087055072574418	0.8687056052870084	0.001
5	0.8948831357229147	0.8755979905989092	0.001
6	0.8804229199003943	0.8818037247631304	0.001
7	0.8693864091728944	0.8865074437169522	0.001
8	0.8590329525349946	0.890836485292147	0.001
9	0.8460258332095616	0.8967147213807378	0.001
10	0.8338028727221253	0.9017989981640525	0.001
11	0.8222713748536785	0.9069513111457306	0.001
12	0.8122435557671209	0.9112646366410543	0.001
13	0.8036443129082594	0.9150849766836265	0.001
14	0.7943691495477845	0.9191536832246961	0.001
15	0.7878509813659086	0.9220240922268345	0.001
16	0.7804478723459293	0.9252948835196927	0.001
17	0.7739020523475242	0.9281970691032361	0.001
18	0.7686968108581723	0.9303924424026719	0.001
19	0.7632150812856274	0.9327885001357356	0.001
20	0.7581301640425968	0.934992021589905	0.001
21	0.753385717253667	0.9370131111417354	0.001
22	0.7491989431617012	0.9388727710426431	0.001
23	0.7453127432685339	0.9405863437486334	0.001
24	0.7415065866863172	0.942238665732695	0.001
25	0.7381369406754584	0.9436076719205472	0.001
26	0.7348442953862743	0.9450775293568644	0.001
27	0.7318269024340424	0.9463885256994397	0.001
28	0.7287329708558652	0.9476831896786011	0.001
29	0.7258726358465168	0.9489106439967642	0.001
0	1.0266271787912735	0.814769817757483	0.001
1	0.9535269764266483	0.8457160809805974	0.001
2	0.9156881953253442	0.862396787073534	0.001
3	0.8948062017868837	0.8728367594780082	0.001
4	0.8783120363178648	0.8798117780005994	0.001
5	0.8653228646578567	0.8854583778735475	0.001
6	0.8569831543062282	0.8894293612457927	0.001
7	0.8500772561163791	0.8925132068173255	0.001
8	0.8411747002883004	0.8965592545960646	0.001
9	0.8349337296010299	0.899377738657393	0.001
10	0.8272614465728999	0.9029252713320675	0.001
11	0.8180713427730792	0.9070066988648322	0.001
12	0.8089488268302417	0.9110349600131695	0.001
13	0.7997423377877955	0.91506584858912	0.001
14	0.7949669996382659	0.9174105212169608	0.001
15	0.7880892199922566	0.9204101781577952	0.001
16	0.7811622649876311	0.9234300855546055	0.001
17	0.7761629820813649	0.9255062382696138	0.001
18	0.7703679959732406	0.928113507450781	0.001
19	0.7654723891862933	0.9303177772871571	0.001
20	0.7604208343666687	0.9324825664317199	0.001
21	0.755537726725546	0.9345619894258829	0.001
22	0.7514099564456166	0.9364252144969726	0.001
23	0.7483416279530175	0.9377992372953419	0.001
24	0.7448580620758274	0.9393225675234523	0.001
25	0.7415863501866437	0.9408178138941966	0.001
26	0.7385238614530257	0.9421929768764727	0.001
27	0.7356136063628069	0.9434632604471583	0.001
28	0.7329119559705566	0.9446258420111006	0.001
29	0.7301832471229458	0.9458103715446946	0.001
0	1.015523200825706	0.8199649561254472	0.001
1	0.9519837452340002	0.8491025673601912	0.001
2	0.920895112919684	0.8610177087969113	0.001
3	0.8968749695645712	0.8723651493460404	0.001
4	0.8775625424063885	0.8814440944651866	0.001
5	0.860336323218848	0.8893116795182846	0.001
6	0.8443075711863028	0.8963830035805791	0.001
7	0.829151286980031	0.9028709017203571	0.001
8	0.8172108545410407	0.9085522108058787	0.001
9	0.8085863718714739	0.9127130190788773	0.001
10	0.798468323878056	0.9169982883287835	0.001
11	0.7904149077716887	0.9206701529844438	0.001
12	0.7832902653039618	0.9236138380348279	0.001
13	0.7800290209774086	0.9254870450139311	0.001
14	0.7746528392216908	0.9280369547261681	0.001
15	0.7690868420149995	0.9303903745805816	0.001
16	0.7642878216783	0.9325638844068731	0.001
17	0.7598367430865937	0.9344338856521666	0.001
18	0.7558492123511756	0.9362978076606477	0.001
19	0.752894545666912	0.9375254415245872	0.001
20	0.7495582362854302	0.938952675813985	0.001
21	0.7463516636496718	0.9403711258382433	0.001
22	0.7434483086453227	0.9415189548504462	0.001
23	0.740855274615819	0.9426965069585513	0.001
24	0.7381552884121633	0.9438777073306741	0.001
25	0.7358225114486188	0.9448489479426608	0.001
26	0.7347638162992848	0.9452927145921802	0.001
27	0.7339343782004208	0.9456490724947962	0.001
28	0.7320465496209597	0.9464508146393698	0.001
29	0.7301562466975526	0.9472755998115672	0.001
0	1.0599277238771705	0.8130045283026028	0.001
1	0.9765901465181241	0.8406279237622424	0.001
2	0.9374615007525693	0.8575293845360349	0.001
3	0.9061968804486675	0.8695053673624374	0.001
4	0.8764626973033569	0.8821866169185836	0.001
5	0.8564361948423435	0.8915714557461171	0.001
6	0.843851338043467	0.8968202931010926	0.001
7	0.8291967691071911	0.9034391876522432	0.001
8	0.8200694972506596	0.9077713609977089	0.001
9	0.8072357412446965	0.9133271733713891	0.001
10	0.797134580839034	0.9177459656237658	0.001
11	0.7877646689536452	0.9217562205664852	0.001
12	0.7787437652771859	0.9257451450268839	0.001
13	0.7706377074993778	0.9292260090083567	0.001
14	0.7644658673818453	0.9317890793857179	0.001
15	0.7596294850381236	0.9339252907705585	0.001
16	0.7564922108842047	0.9354007080428959	0.001
17	0.7522867999511954	0.9372684543134154	0.001
18	0.7478408826317486	0.9390752204097776	0.001
19	0.7436399403631379	0.9408426185732061	0.001
20	0.7396156674045532	0.9425870320942853	0.001
21	0.737091671070062	0.9436732520205875	0.001
22	0.7338643647792452	0.9450140712322429	0.001
23	0.7308991127012101	0.9463223368830219	0.001
24	0.727852906167816	0.947578589026792	0.001
25	0.7256846076798847	0.9485273207561957	0.001
26	0.7230573509870026	0.9496817834156303	0.001
27	0.7204351221231245	0.9508092136216728	0.001
28	0.7181265499946665	0.9517847828371345	0.001
29	0.7160826705898028	0.9526673647869436	0.001
0	1.0439515456634483	0.813880296259964	0.001
1	0.9640097045219006	0.848462464201018	0.001
2	0.9239546752346612	0.8646803371646862	0.001
3	0.897509279646404	0.8753812867433913	0.001
4	0.8779241251821963	0.8839343292107854	0.001
5	0.8613613417214474	0.8909157153238286	0.001
6	0.8510856913867304	0.8950140740057877	0.001
7	0.8420296041150167	0.898664935824939	0.001
8	0.8341420974001228	0.9019067901506737	0.001
9	0.8263002031207702	0.9055197094079744	0.001
10	0.820469730314757	0.9078824230229804	0.001
11	0.8150458793977794	0.9099334636912239	0.001
12	0.809344304610458	0.912304140078019	0.001
13	0.8045782383550634	0.9141940399397752	0.001
14	0.7990398874348721	0.9166865907390707	0.001
15	0.7931691160898443	0.9191081195181824	0.001
16	0.7869383935628959	0.921929334411531	0.001
17	0.7823059967213413	0.9239384944180201	0.001
18	0.7766863131575146	0.9262225889350141	0.001
19	0.7719728732047303	0.9282721589497952	0.001
20	0.767143927545804	0.9303866897854662	0.001
21	0.7630955916331503	0.9321354293368417	0.001
22	0.7593668404933863	0.9337857967428486	0.001
23	0.7553851002881976	0.9355299140234994	0.001
24	0.7518201197614324	0.9370098497151094	0.001
25	0.7485653729778973	0.9384697525980654	0.001
26	0.7461956193135536	0.9394854746402923	0.001
27	0.7434723924633135	0.9407217319776269	0.001
28	0.7412424603274449	0.9417756787363666	0.001
29	0.7387071195146993	0.9428964301660683	0.001
0	1.021925553447842	0.8251371579775538	0.001
1	0.9443726416078874	0.857393134057213	0.001
2	0.9097172959686767	0.8706252433372491	0.001
3	0.8836324458912864	0.8815937534823937	0.001
4	0.8640260687146162	0.889702233872883	0.001
5	0.8462606984510734	0.8969998176439644	0.001
6	0.8311090891137113	0.9037744404209004	0.001
7	0.8141046530842163	0.9110130672898008	0.001
8	0.8000857472145221	0.9171957681250421	0.001
9	0.7873249427951061	0.9227848592817475	0.001
10	0.7782545897177913	0.9267840500968388	0.001
11	0.7718670916372012	0.9295671999531706	0.001
12	0.7648716591277793	0.9325242928296458	0.001
13	0.75760682821715	0.9358313677378887	0.001
14	0.7529375879052184	0.9377855184473523	0.001
15	0.7481005872585305	0.9398572057427674	0.001
16	0.743401308606144	0.9419250509899515	0.001
17	0.739441091515377	0.9435734072840619	0.001
18	0.7355723885739568	0.9453284328725704	0.001
19	0.7322723160599179	0.9467106572550196	0.001
20	0.7286715403386701	0.94829468183861	0.001
21	0.7257296108323563	0.9496436901829235	0.001
22	0.722502795874898	0.9510020367947214	0.001
23	0.7192446516894306	0.9524365081379451	0.001
24	0.7167629885302924	0.9535110822983974	0.001
25	0.7150982229678267	0.954435674881213	0.001
26	0.7134346337676208	0.9551175571956646	0.001
27	0.7116232122164317	0.955891653454189	0.001
28	0.709720129421061	0.9567628526753649	0.001
29	0.7076884343834121	0.9576586199650905	0.001
0	1.0049566604930502	0.8369272050153406	0.001
1	0.9328783315080436	0.8668956563571574	0.001
2	0.9008740158896372	0.8768860686422424	0.001
3	0.8844239223806352	0.8831258531987976	0.001
4	0.8663861439018052	0.8910531813307747	0.001
5	0.8551549966574127	0.8952358544439026	0.001
6	0.8455016355352168	0.898618143060135	0.001
7	0.8369695807136402	0.9019668988227226	0.001
8	0.8304720699409678	0.9046659576837949	0.001
9	0.8251873528401469	0.9066436197782427	0.001
10	0.8207407942146161	0.9083815448502016	0.001
11	0.8169647061454199	0.9095483347387512	0.001
12	0.8136890459079674	0.9112144612539047	0.001
13	0.8094950610624253	0.9128782809508632	0.001
14	0.8066106778970037	0.9141910317339428	0.001
15	0.8038461339404237	0.9151119577162778	0.001
16	0.801012806069811	0.9160819492918513	0.001
17	0.7972587619146261	0.9178603453820097	0.001
18	0.7961064377987063	0.9182057521520078	0.001
19	0.7939934240412836	0.9190607731438054	0.001
20	0.7923674793293998	0.9198119721676196	0.001
21	0.7896602542906845	0.9208218667566692	0.001
22	0.7866332368502668	0.9221580102250876	0.001
23	0.7839242117881569	0.9232906701175145	0.001
24	0.7817390988898401	0.9243909057249059	0.001
25	0.7787187689682933	0.9256444663498306	0.001
26	0.7753096874856922	0.9272038154925981	0.001
27	0.7717583701069667	0.9287439106483092	0.001
28	0.76819763179121	0.9303030383593274	0.001
29	0.7650666107888461	0.9316493820135252	0.001
0	1.0599814435669794	0.8047169866957196	0.001
1	1.0083446316614053	0.8284617258631504	0.001
2	0.9632997843782725	0.8464889595339747	0.001
3	0.9388439298216543	0.8578064084593496	0.001
4	0.9192947836428726	0.865933596933444	0.001
5	0.9070573881757485	0.8711133998961852	0.001
6	0.8951748264312391	0.8758095261743561	0.001
7	0.8817044914425037	0.8816470747398589	0.001
8	0.8748775228694999	0.8843120651370022	0.001
9	0.8695836685636501	0.8867013969415211	0.001
10	0.8617246420637258	0.8898514115580174	0.001
11	0.8527106160043847	0.8934929290712395	0.001
12	0.8438329788948635	0.8972172247147171	0.001
13	0.8357655860312686	0.9006018861742218	0.001
14	0.8277645770235177	0.9040450479700157	0.001
15	0.8204881456328333	0.907241325970218	0.001
16	0.8130678935172317	0.91066437228465	0.001
17	0.8065427973326006	0.9134847374314471	0.001
18	0.8000299796718064	0.9163607835672127	0.001
19	0.7963547392135457	0.918114459792567	0.001
20	0.7928636885045224	0.9197917412217388	0.001
21	0.7896182019152957	0.9213566749207096	0.001
22	0.7860157609348444	0.9230120399025653	0.001
23	0.7825064270697624	0.9245252240005244	0.001
24	0.7791907831486025	0.9259646315834065	0.001
25	0.775506130884776	0.9275950869391667	0.001
26	0.7719388693553934	0.9292702393599513	0.001
27	0.7682841318093522	0.9308757072219489	0.001
28	0.7653388707780915	0.932124970256164	0.001
29	0.762643412208516	0.9333237445776532	0.001
0	1.170593264343825	0.7700145855314373	0.001
1	1.0412548104870505	0.8156341216647564	0.001
2	0.9884349038255029	0.8359904695617514	0.001
3	0.9525726594687126	0.8515615088990625	0.001
4	0.9262827792007071	0.8625394846027997	0.001
