round	epoch	loss	probs	lr
2	3	0.6884176165946407	0.963943624897942	0.001
2	0	0.9667993851893925	0.8583815233695075	0.001
2	1	0.897114545261304	0.8833401027121075	0.001
2	2	0.8577619078657582	0.8963230466389698	0.001
2	3	0.8296215365896571	0.9070409229459541	0.001
2	0	0.8517797033403821	0.8966846181938686	0.001
2	1	0.8147260526610162	0.9119547791586021	0.001
2	2	0.7919930744665274	0.920559347756786	0.001
2	3	0.7846257062001549	0.9238846844033256	0.001
3	0	0.6599395083639906	0.9786788345618569	0.001
3	1	0.6600914036980565	0.9766692786327915	0.001
3	2	0.655183007988905	0.9791136126650019	0.001
3	3	0.6483124987140221	0.9821600263909355	0.001
3	0	0.6687921168272977	0.9728008660010106	0.001
3	1	0.6470810806504186	0.9821244720659108	0.001
3	2	0.641090614705094	0.9854706929343557	0.001
3	3	0.635407378173245	0.9880775171549209	0.001
3	0	0.7279302697107581	0.9489112589025744	0.001
3	1	0.7165862805176275	0.9535855596084051	0.001
3	2	0.7104026011234738	0.9559540405792276	0.001
3	3	0.7050437610692929	0.959044333759676	0.001
3	0	0.640337693876553	0.9845222176047804	0.001
3	1	0.6343389839088361	0.9867671609233698	0.001
3	2	0.6302244212343285	0.9886754388842146	0.001
3	3	0.6284385894864334	0.9899614214742739	0.001
3	0	0.7986461881528865	0.9215725867241775	0.001
3	1	0.7738869937590367	0.9300262039343927	0.001
3	2	0.7558193602092526	0.9381912631177326	0.001
3	3	0.741093461300425	0.944341570717992	0.001
4	0	0.637980759761494	0.9848688457913967	0.001
4	1	0.6414095220479323	0.9852117303121893	0.001
4	2	0.6368729261124896	0.9873685005003512	0.001
4	3	0.6348128494821064	0.9880276557849479	0.001
4	0	0.7289188905701118	0.9474796297636674	0.001
4	1	0.7175695823573078	0.953171982280331	0.001
4	2	0.7070521581564131	0.9583723381393314	0.001
4	3	0.6998771531748648	0.9609694290578057	0.001
4	0	0.6502048570875059	0.9829632710916391	0.001
4	1	0.6336772409436616	0.9889949280672122	0.001
4	2	0.6272778685022924	0.9914318431226701	0.001
4	3	0.6234759396530803	0.9928211244740017	0.001
4	0	1.2862643905254225	0.7067592670571619	0.001
4	1	1.1160334949357522	0.7858586332958597	0.001
4	2	1.0384575264441536	0.821688016667473	0.001
4	3	0.9938799870909805	0.8413279421357294	0.001
4	0	0.6596733171087472	0.9784859242834576	0.001
4	1	0.647573075918336	0.9833643882694639	0.001
4	2	0.6419370161025224	0.985763258163999	0.001
4	3	0.640968586882779	0.986415708466515	0.001
5	0	0.82801662454951	0.9164785585255203	0.001
5	1	0.7782142807782623	0.9339931993286844	0.001
5	2	0.7569750669912559	0.9408660948482408	0.001
5	3	0.7443860309883721	0.9453788845573065	0.001
5	0	0.6298326253890991	0.9898083077193541	0.001
5	1	0.6310181895685937	0.9892986206810709	0.001
5	2	0.6312801817332319	0.9895743412675018	0.001
5	3	0.6270441866137203	0.9912808771423726	0.001
5	0	0.7579018569363214	0.9378599255813835	0.001
5	1	0.7421285247555669	0.9465736388542492	0.001
5	2	0.7237410337402002	0.9529422005841152	0.001
5	3	0.7112205867785864	0.958076873745943	0.001
5	0	0.6171136121675758	0.993950129481795	0.001
5	1	0.6138969174938499	0.9959752792830294	0.001
5	2	0.6126227975921104	0.9967973994055767	0.001
5	3	0.6116079546009321	0.9972676295072921	0.001
5	0	0.6284437503839404	0.991017414807038	0.001
5	1	0.630522202179222	0.9896131147065929	0.001
5	2	0.6282727575260947	0.9905419310551645	0.001
5	3	0.6259349042578682	0.9914730405097181	0.001
6	0	0.616753361385721	0.9963486935808251	0.001
6	1	0.6242262395243571	0.9925058812983913	0.001
6	2	0.6223095200428279	0.9935752184279842	0.001
6	3	0.6199550359205879	0.9944358438716652	0.001
6	0	0.6374206722091517	0.9895112672000351	0.001
6	1	0.6318756355831661	0.9913043350444557	0.001
6	2	0.6306193880672488	0.9907455891113413	0.001
6	3	0.6276158621737377	0.9916636721457842	0.001
6	0	0.7423600838592015	0.9447729738882786	0.001
6	1	0.7226581114870279	0.9523893171641493	0.001
6	2	0.706465826751037	0.9596389003471183	0.001
6	3	0.7047097019735395	0.9595057970887638	0.001
6	0	0.7775568063395011	0.930222630191961	0.001
6	1	0.7461676869367688	0.9432879057881746	0.001
6	2	0.722263512421972	0.9541227772239989	0.001
6	3	0.7122426857602411	0.9586119741355817	0.001
6	0	0.6367885751427764	0.9886774374413366	0.001
6	1	0.6266540554520997	0.9922032251259206	0.001
6	2	0.6232571001703463	0.9936515738309356	0.001
6	3	0.6244139502239968	0.9929024669018434	0.001
7	0	0.6915341300667877	0.9630140226739676	0.001
7	1	0.6949050713697246	0.9636364725896114	0.001
7	2	0.702185390012046	0.9605707072738127	0.001
7	3	0.6910957931854564	0.9652313341053657	0.001
7	0	0.6203404803967847	0.9945528550469196	0.001
7	1	0.6162366715737575	0.9963274700036321	0.001
7	2	0.6141738205993731	0.9969061376311412	0.001
7	3	0.6151435132008143	0.9964835004485333	0.001
7	0	0.7284611497518312	0.9428975203803166	0.001
7	1	0.724705689157229	0.9503775019719811	0.001
7	2	0.7160921200775318	0.952668978245559	0.001
7	3	0.7109524423131053	0.955192382471549	0.001
7	0	0.6215845957938871	0.9939389170142653	0.001
7	1	0.6181436287615584	0.9951003692619541	0.001
7	2	0.6162535416441672	0.9957721644114954	0.001
7	3	0.6145554221973518	0.9964872020359484	0.001
7	0	0.7043442062145687	0.9599924400989256	0.001
7	1	0.6804961004714274	0.9712918669448616	0.001
7	2	0.6687580873105604	0.9753733283497509	0.001
7	3	0.6687508813766618	0.9765795162767944	0.001
8	0	0.7435740694172024	0.9429993039585766	0.001
8	1	0.7131880707845787	0.9564396785330896	0.001
8	2	0.6993537048498789	0.9632769766455076	0.001
8	3	0.7240793331685461	0.9521517225883785	0.001
8	0	0.6159973969113641	0.9959737278636873	0.001
8	1	0.6131141114729056	0.9969540369634183	0.001
8	2	0.6120289932672636	0.9975190784441169	0.001
8	3	0.6111984035202876	0.9978246807743231	0.001
8	0	0.8237583587824372	0.9168226025573948	0.001
8	1	0.7613935479846026	0.9394862403214904	0.001
8	2	0.7374933233326992	0.9482538257444049	0.001
8	3	0.7271028234396574	0.9519412481259806	0.001
8	0	0.6289190998966829	0.9920021669234637	0.001
8	1	0.6283630592835382	0.9922511250243904	0.001
8	2	0.6244714667760028	0.9932863251121139	0.001
8	3	0.6217224446603054	0.9940545561245686	0.001
8	0	0.6461441316135189	0.9859341588353864	0.001
8	1	0.6311256391396795	0.9907894078159579	0.001
8	2	0.6251369303989904	0.9926673516193614	0.001
8	3	0.6212458697007728	0.9942091526222353	0.001
9	0	0.6999736965629103	0.963292792671085	0.001
9	1	0.71162027290448	0.9565484781648211	0.001
9	2	0.7067369133079607	0.9607379584732451	0.001
9	3	0.7009581908815266	0.9622653875635078	0.001
9	0	0.6124177269367357	0.9968825353241955	0.001
9	1	0.6103343500374513	0.9979541809756521	0.001
9	2	0.6095753831978701	0.9983601424978187	0.001
9	3	0.6092200843626971	0.998531876759208	0.001
9	0	0.7148830214312657	0.9531610533981125	0.001
9	1	0.702172192576018	0.9610028636733485	0.001
9	2	0.6777293368118826	0.971132032457411	0.001
9	3	0.6623066564915712	0.9771847474374302	0.001
9	0	0.6177329828702106	0.9947109568304349	0.001
9	1	0.619291777746665	0.9944786616248787	0.001
9	2	0.6160422763264447	0.9957775545655548	0.001
9	3	0.6143237995514598	0.9965540885616461	0.001
9	0	0.631311517614157	0.9905438105059411	0.001
9	1	0.6241442990426572	0.993019649865096	0.001
9	2	0.621566310962453	0.9938315754315602	0.001
9	3	0.6194964224964844	0.9945395593121262	0.001
10	0	0.634729557395599	0.9903442248161592	0.001
10	1	0.6385770359805211	0.9869208070280638	0.001
10	2	0.6380428935373798	0.9874205565617287	0.001
10	3	0.6370281263645449	0.987632960544349	0.001
10	0	0.6925203139300173	0.9635122776649159	0.001
10	1	0.6754448375244833	0.9708454704655267	0.001
10	2	0.6704593368762516	0.973817178931261	0.001
10	3	0.6631956471062694	0.9775382000084368	0.001
10	0	0.7287439515553608	0.9527857870326759	0.001
10	1	0.8027305692588728	0.9243809871105333	0.001
10	2	0.7736928171650321	0.9359131740576657	0.001
10	3	0.7501776651551686	0.9442378794436628	0.001
10	0	0.6157702241536867	0.9931345906282336	0.001
10	1	0.6143463331183003	0.9951226722082326	0.001
10	2	0.6122359729183771	0.9964207890531972	0.001
10	3	0.6111429568399419	0.9971386398830562	0.001
10	0	0.6776652950696994	0.9706966132697664	0.001
10	1	0.6730578198951761	0.9717047627571334	0.001
10	2	0.6732269395818364	0.9728749132424027	0.001
10	3	0.6696707745290174	0.9741676699543864	0.001
11	0	0.6480625438566653	0.9849633071089038	0.001
11	1	0.6747223254621337	0.9725076098361781	0.001
11	2	0.658796848822546	0.9788119702862128	0.001
11	3	0.649505513782946	0.9828015994763127	0.001
11	0	0.6154355524117465	0.9961951940170841	0.001
11	1	0.6119610611638875	0.9975062062085601	0.001
11	2	0.6107125781566574	0.9981805079959217	0.001
11	3	0.6098233395753129	0.9984884635000031	0.001
11	0	0.6194322899833244	0.9942111005437189	0.001
11	1	0.6189592530072662	0.9946624418923274	0.001
11	2	0.6174743864202746	0.995286420425191	0.001
11	3	0.6165899185010189	0.9956268427285506	0.001
11	0	0.6199613074564563	0.9972768404323202	0.001
11	1	0.6209106148833438	0.9946166204356159	0.001
11	2	0.6169241086188993	0.996089938391058	0.001
11	3	0.6150281528889207	0.9966637138566823	0.001
11	0	0.7085467224911705	0.9629396871890429	0.001
11	1	0.70316324904175	0.961213814393844	0.001
11	2	0.6947044338998811	0.9650914269613684	0.001
11	3	0.6904212903482309	0.966409207394086	0.001
12	0	0.7586988022290363	0.9387433806849267	0.001
12	1	0.7470916735075916	0.9430785797574978	0.001
12	2	0.721693398936013	0.9531166016643735	0.001
12	3	0.708238454139912	0.9590048998825909	0.001
12	0	0.6093069639230639	0.9984493570624238	0.001
12	1	0.6150089340197608	0.99646537747099	0.001
12	2	0.6123092211589912	0.9975726227171474	0.001
12	3	0.6123449634857129	0.9975163518533188	0.001
12	0	0.6878493193517695	0.9659277549679415	0.001
12	1	0.6775625090216107	0.9686475210084816	0.001
12	2	0.6757445868638718	0.971065040800032	0.001
12	3	0.6727860968347659	0.9727345836672141	0.001
12	0	0.6844179145412742	0.9683098762146549	0.001
12	1	0.7142618656776112	0.957858858485296	0.001
12	2	0.6999353834384464	0.9633541004233616	0.001
12	3	0.6903317830877601	0.9668265659883233	0.001
12	0	0.6127279811572535	0.997082437875975	0.001
12	1	0.6103314995148021	0.9981648505042872	0.001
12	2	0.6092017400038263	0.9986457647643147	0.001
12	3	0.6086452096083004	0.9988845021613522	0.001
